reference,office,opened,closed,case_type,band,worker,extract_date
CC-2024-17507,Weybridge,2024-04-22,2024-04-28,Expedited,Low,W100,2026-01-14
CC-2025-12703,Weybridge,2025-07-17,2025-08-21,Review,Low,W116,2026-01-14
CC-2024-14957,Northgate,2024-11-08,2025-03-27,Complex,Low,W222,2026-01-14
CC-2025-15328,Calder Central,2025-08-24,2025-10-10,Standard,Low,W162,2026-01-14
CC-2023-18411,Northgate,2023-09-29,2023-10-20,Standard,,W257,2026-01-14
CC-2025-11357,Northgate,2025-03-26,2025-04-05,Standard,Medium,W231,2026-01-14
CC-2024-90389,Northgate,2024-11-19,2025-01-16,Review,Medium,W258,2026-01-14
CC-2024-90715,Calder Central,2024-06-26,2024-08-05,Standard,Medium,W190,2026-01-14
CC-2024-90776,Northgate,2024-05-11,2024-05-25,Standard,Low,W205,2026-01-14
CC-2024-11166,Calder Central,2024-11-27,2025-01-09,Standard,Low,W259,2026-01-14
CC-2025-22193,Northgate,2025-04-27,2025-06-26,Review,Low,W119,2026-01-14
CC-2023-18207,Weybridge,2023-11-20,2023-12-15,Standard,,W190,2026-01-14
CC-2025-90151,Northgate,2025-02-14,2025-05-15,Complex,High,W126,2026-01-14
CC-2025-90590,Northgate,2025-03-15,2025-05-10,Complex,High,W168,2026-01-14
CC-2024-12376,Weybridge,2024-08-03,2024-10-03,Expedited,Medium,W183,2026-01-14
CC-2024-90668,Northgate,2024-08-06,2024-08-26,Review,Medium,W140,2026-01-14
CC-2025-20903,Northgate,2025-09-06,2025-09-19,Expedited,Low,W155,2026-01-14
CC-2024-90188,Northgate,2024-01-05,2024-02-28,Complex,,W243,2026-01-14
CC-2025-16777,Weybridge,2025-11-17,2025-12-09,Expedited,Medium,W132,2026-01-14
CC-2024-15902,Weybridge,2024-03-20,2024-05-20,Standard,High,W145,2026-01-14
CC-2025-21935,Northgate,2025-04-05,2025-05-11,Standard,Low,W162,2026-01-14
CC-2024-10243,Weybridge,2024-01-05,2024-02-16,Standard,,W229,2026-01-14
CC-2023-20096,Calder Central,2023-12-29,2024-03-29,Appeal,,W185,2026-01-14
CC-2023-23588,Northgate,2023-12-01,2023-12-16,Expedited,,W138,2026-01-14
CC-2025-17803,Weybridge,2025-10-22,2025-12-28,Standard,Medium,W229,2026-01-14
CC-2024-90369,Weybridge,2024-12-20,2025-07-26,Appeal,Medium,W104,2026-01-14
CC-2024-90427,Northgate,2024-01-19,2024-02-22,Review,,W236,2026-01-14
CC-2023-21709,Weybridge,2023-07-22,2023-08-11,Expedited,,W219,2026-01-14
CC-2025-15097,Northgate,2025-02-13,2025-05-17,Complex,Medium,W118,2026-01-14
CC-2025-22822,Northgate,2025-03-25,2025-04-13,Standard,High,W218,2026-01-14
CC-2024-90476,Calder Central,2024-03-31,2024-04-30,Standard,Low,W170,2026-01-14
CC-2025-12628,Calder Central,2025-12-28,,Complex,Medium,W230,2026-01-14
CC-2025-11249,Northgate,2025-06-19,2025-07-05,Review,High,W117,2026-01-14
CC-2024-14466,Northgate,2024-11-08,2024-12-06,Standard,Medium,W233,2026-01-14
CC-2023-12392,Calder Central,2023-07-21,2023-08-03,Standard,,W121,2026-01-14
CC-2024-21926,Calder Central,2024-03-07,2024-04-11,Standard,Low,W216,2026-01-14
CC-2025-11893,Northgate,2025-05-28,2025-07-11,Complex,Low,W120,2026-01-14
CC-2024-13202,Calder Central,2024-03-08,2024-04-10,Appeal,Medium,W169,2026-01-14
CC-2025-15365,Weybridge,2025-05-05,2025-05-28,Standard,Low,W135,2026-01-14
CC-2024-24005,Weybridge,2024-02-09,2024-02-25,Expedited,,W191,2026-01-14
CC-2025-20358,Weybridge,2025-08-12,2025-10-21,Appeal,Low,W238,2026-01-14
CC-2025-90667,Weybridge,2025-06-07,2025-12-17,Complex,Medium,W121,2026-01-14
CC-2025-21597,Northgate,2025-08-26,2025-12-07,Complex,Low,W124,2026-01-14
CC-2024-15177,Northgate,2024-02-18,2024-06-25,Complex,,W196,2026-01-14
CC-2025-22477,Northgate,2025-05-01,2025-05-16,Standard,Low,W241,2026-01-14
CC-2025-23802,Calder Central,2025-06-11,2025-07-14,Standard,Low,W203,2026-01-14
CC-2023-22828,Northgate,2023-10-06,2023-12-15,Review,,W238,2026-01-14
CC-2024-14422,Calder Central,2024-11-29,2025-01-03,Standard,Medium,W196,2026-01-14
CC-2024-19038,Weybridge,2024-07-13,2024-08-03,Standard,Low,W170,2026-01-14
CC-2025-10613,Calder Central,2025-01-11,2025-05-11,Complex,Low,W196,2026-01-14
CC-2025-23276,Calder Central,2025-05-07,,Appeal,High,W188,2026-01-14
CC-2024-12707,Northgate,2024-08-29,2024-09-13,Standard,Low,W155,2026-01-14
CC-2024-11457,Northgate,2024-05-18,2024-06-16,Standard,Medium,W190,2026-01-14
CC-2023-18065,Northgate,2023-11-20,2024-03-30,Complex,,W176,2026-01-14
CC-2024-22344,Northgate,2024-11-10,2024-05-30,Review,Medium,W254,2026-01-14
CC-2025-13269,Weybridge,2025-07-06,2025-10-31,Appeal,Medium,W221,2026-01-14
CC-2023-19485,Northgate,2023-12-14,2024-01-06,Standard,,W197,2026-01-14
CC-2024-13662,Calder Central,2024-10-14,2024-11-11,Standard,High,W206,2026-01-14
CC-2024-90527,Weybridge,2024-09-17,2024-11-10,Standard,High,W217,2026-01-14
CC-2024-11614,Weybridge,2024-02-22,2024-03-14,Standard,,W204,2026-01-14
CC-2023-15224,Calder Central,2023-08-21,2023-08-31,Expedited,,W201,2026-01-14
CC-2024-15393,Weybridge,2024-04-24,2024-06-16,Standard,High,W211,2026-01-14
CC-2024-19532,Northgate,2024-10-03,2024-11-08,Review,Low,W196,2026-01-14
CC-2024-18941,Calder Central,2024-05-07,2023-11-02,Standard,Low,W102,2026-01-14
CC-2024-17874,Calder Central,2024-10-14,,Appeal,Medium,W204,2026-01-14
CC-2025-90417,Weybridge,2025-10-26,,Standard,Medium,W200,2026-01-14
CC-2025-90070,Calder Central,2025-04-10,2025-04-23,Expedited,Medium,W221,2026-01-14
CC-2024-15823,Calder Central,2024-01-16,2024-02-22,Standard,,W112,2026-01-14
CC-2025-22163,Calder Central,2025-04-29,2025-05-21,Standard,Medium,W130,2026-01-14
CC-2025-10624,Weybridge,2025-07-30,2025-09-20,Standard,High,W235,2026-01-14
CC-2023-23705,Calder Central,2023-07-06,2023-08-31,Standard,,W164,2026-01-14
CC-2025-90420,Northgate,2025-07-02,2025-08-13,Review,Medium,W164,2026-01-14
CC-2025-90028,Calder Central,2025-06-18,2025-07-08,Expedited,High,W168,2026-01-14
CC-2025-15862,Calder Central,2025-05-17,2025-07-17,Appeal,Low,W148,2026-01-14
CC-2023-23174,Weybridge,2023-10-18,2023-11-02,Standard,,W158,2026-01-14
CC-2024-18821,Calder Central,2024-08-19,2024-10-23,Complex,Medium,W132,2026-01-14
CC-2025-13365,Calder Central,2025-07-25,,Standard,Medium,W168,2026-01-14
CC-2025-11905,Calder Central,2025-07-16,2025-09-18,Complex,Medium,W225,2026-01-14
CC-2024-11654,Calder Central,2024-08-31,2024-09-15,Expedited,Medium,W113,2026-01-14
CC-2024-16296,Calder Central,2024-12-06,2025-01-16,Standard,Medium,W131,2026-01-14
CC-2024-11231,Northgate,2024-04-14,2024-05-04,Standard,Low,W240,2026-01-14
CC-2023-17528,Calder Central,2023-08-26,2023-09-19,Standard,,W144,2026-01-14
CC-2025-11368,Calder Central,2025-04-28,2025-05-25,Standard,High,W141,2026-01-14
CC-2025-13555,Calder Central,2025-11-08,2025-11-27,Standard,Medium,W114,2026-01-14
CC-2024-22220,Calder Central,2024-08-02,2024-12-31,Complex,Medium,W106,2026-01-14
CC-2024-15883,Calder Central,2024-11-16,2025-01-28,Review,High,W131,2026-01-14
CC-2023-12327,Weybridge,2023-12-15,2024-01-23,Standard,,W235,2026-01-14
CC-2024-19540,Calder Central,2024-08-11,2024-10-05,Complex,Low,W185,2026-01-14
CC-2024-16800,Northgate,2024-07-02,2024-10-27,Complex,Medium,W214,2026-01-14
CC-2025-19554,Calder Central,2025-02-26,2025-03-12,Standard,Medium,W192,2026-01-14
CC-2023-19999,Weybridge,2023-08-05,2023-01-01,Review,,W190,2026-01-14
CC-2024-90544,Weybridge,2024-07-29,2024-08-28,Standard,Low,W155,2026-01-14
CC-2025-13969,Weybridge,2025-05-19,2025-06-26,Expedited,Medium,W197,2026-01-14
CC-2024-10823,Calder Central,2024-04-23,2024-05-29,Expedited,Low,W225,2026-01-14
CC-2025-10818,Calder Central,2025-08-27,2025-10-02,Review,Medium,W151,2026-01-14
CC-2023-17515,Calder Central,2023-12-02,2024-02-11,Complex,,W159,2026-01-14
CC-2023-14125,Calder Central,2023-08-21,2023-09-11,Standard,,W238,2026-01-14
CC-2024-20043,Northgate,2024-04-08,2024-04-14,Expedited,High,W173,2026-01-14
CC-2024-90732,Calder Central,2024-04-25,2024-05-20,Standard,Medium,W218,2026-01-14
CC-2023-14474,Northgate,2023-08-14,2023-09-23,Standard,,W106,2026-01-14
CC-2024-15233,Calder Central,2024-08-25,2024-09-28,Standard,Medium,W149,2026-01-14
CC-2025-18841,Calder Central,2025-11-09,2025-11-28,Standard,Medium,W240,2026-01-14
CC-2025-19337,Weybridge,2025-09-26,,Complex,Low,W143,2026-01-14
CC-2025-13797,Northgate,2025-04-26,2025-05-16,Review,Low,W133,2026-01-14
CC-2024-22735,Weybridge,2024-07-22,2024-10-23,Complex,Medium,W254,2026-01-14
CC-2024-90589,Calder Central,2024-02-19,2024-03-08,Standard,,W109,2026-01-14
CC-2024-10614,Calder Central,2024-07-18,2024-08-26,Review,Medium,W135,2026-01-14
CC-2024-15279,Calder Central,2024-08-06,2024-09-15,Standard,Medium,W239,2026-01-14
CC-2025-15017,Weybridge,2025-10-17,,Standard,High,W211,2026-01-14
CC-2024-21430,Calder Central,2024-09-29,2024-11-08,Complex,Low,W205,2026-01-14
CC-2025-23805,Northgate,2025-08-05,2025-08-21,Standard,Medium,W205,2026-01-14
CC-2024-21943,Calder Central,2024-11-20,2025-01-30,Appeal,Low,W215,2026-01-14
CC-2025-12716,Weybridge,2025-01-18,2025-03-26,Standard,Medium,W223,2026-01-14
CC-2025-14691,Northgate,2025-02-04,2025-02-14,Expedited,Low,W143,2026-01-14
CC-2025-90329,Calder Central,2025-05-12,2025-07-31,Complex,High,W190,2026-01-14
CC-2023-20471,Weybridge,2023-12-07,2024-01-26,Complex,,W126,2026-01-14
CC-2024-14449,Calder Central,2024-12-04,2025-03-31,Standard,Low,W228,2026-01-14
CC-2024-90578,Calder Central,2024-06-17,2024-07-23,Standard,Low,W193,2026-01-14
CC-2024-13855,Northgate,2024-10-04,2024-11-26,Standard,Low,W167,2026-01-14
CC-2024-20525,Calder Central,2024-07-13,2024-07-27,Standard,Medium,W172,2026-01-14
CC-2025-16779,Weybridge,2025-09-21,2025-12-21,Review,Low,W215,2026-01-14
CC-2025-21220,Calder Central,2025-07-22,2025-08-06,Expedited,Low,W114,2026-01-14
CC-2023-15547,Northgate,2023-07-07,2023-08-18,Appeal,,W119,2026-01-14
CC-2024-13387,Weybridge,2024-10-02,2025-04-04,Complex,Medium,W113,2026-01-14
CC-2025-22660,Northgate,2025-04-09,2025-05-19,Standard,High,W207,2026-01-14
CC-2025-20623,Northgate,2025-11-04,,Complex,Low,W181,2026-01-14
CC-2024-20752,Weybridge,2024-10-19,2025-07-19,Complex,Low,W178,2026-01-14
CC-2025-14536,Calder Central,2025-06-09,2025-08-08,Complex,High,W185,2026-01-14
CC-2024-16478,Calder Central,2024-02-12,2024-04-19,Complex,,W139,2026-01-14
CC-2024-13660,Calder Central,2024-11-29,2025-01-31,Complex,Low,W212,2026-01-14
CC-2025-22564,Calder Central,2025-11-18,,Complex,Medium,W105,2026-01-14
CC-2024-90647,Calder Central,2024-05-11,2024-06-22,Standard,Low,W194,2026-01-14
CC-2025-13578,Weybridge,2025-09-28,,Complex,Medium,W178,2026-01-14
CC-2025-12649,Weybridge,2025-08-22,2025-09-07,Expedited,Low,W116,2026-01-14
CC-2023-10286,Northgate,2023-09-13,2023-09-27,Standard,,W192,2026-01-14
CC-2024-10325,Northgate,2024-03-30,2024-04-10,Standard,High,W202,2026-01-14
CC-2025-22704,Calder Central,2025-07-04,2025-08-12,Review,High,W233,2026-01-14
CC-2023-20344,Calder Central,2023-12-18,2024-01-28,Standard,,W183,2026-01-14
CC-2023-10120,Northgate,2023-07-31,2023-10-28,Appeal,,W101,2026-01-14
CC-2024-10484,Weybridge,2024-12-06,2025-03-19,Standard,Medium,W205,2026-01-14
CC-2023-10096,Calder Central,2023-12-29,2024-02-21,Standard,,W214,2026-01-14
CC-2024-90636,Calder Central,2024-06-11,2024-08-09,Complex,Low,W212,2026-01-14
CC-2024-23166,Calder Central,2024-05-04,2024-05-30,Expedited,Medium,W129,2026-01-14
CC-2025-12702,Northgate,2025-07-27,2025-08-29,Standard,Medium,W197,2026-01-14
CC-2025-19700,Calder Central,2025-06-03,2025-07-29,Standard,Low,W136,2026-01-14
CC-2023-14373,Northgate,2023-11-05,2023-03-22,Review,,W156,2026-01-14
CC-2023-17058,Calder Central,2023-08-17,2023-09-18,Standard,,W160,2026-01-14
CC-2025-19658,Calder Central,2025-08-12,2025-10-31,Complex,Medium,W157,2026-01-14
CC-2025-90469,Weybridge,2025-12-24,,Standard,Low,W234,2026-01-14
CC-2025-17992,Weybridge,2025-03-02,2025-04-29,Standard,Medium,W237,2026-01-14
CC-2023-19048,Northgate,2023-12-14,2024-01-07,Standard,,W149,2026-01-14
CC-2025-90447,Calder Central,2025-04-21,2025-05-05,Standard,Low,W120,2026-01-14
CC-2024-10604,Calder Central,2024-11-10,2025-04-03,Complex,Medium,W105,2026-01-14
CC-2024-13104,Weybridge,2024-08-20,2025-03-09,Complex,Low,W153,2026-01-14
CC-2024-22043,Northgate,2024-01-15,2024-03-26,Appeal,,W203,2026-01-14
CC-2025-16187,Weybridge,2025-08-18,2025-12-04,Appeal,Low,W123,2026-01-14
CC-2025-13767,Weybridge,2025-11-01,,Complex,High,W237,2026-01-14
CC-2025-13373,Northgate,2025-10-01,2025-10-23,Expedited,Medium,W111,2026-01-14
CC-2024-90384,Northgate,2024-12-28,2025-01-19,Standard,Medium,W153,2026-01-14
CC-2024-17437,Weybridge,2024-08-23,,Standard,Medium,W125,2026-01-14
CC-2025-90211,Calder Central,2025-03-19,2025-04-30,Standard,High,W106,2026-01-14
CC-2023-19567,Weybridge,2023-11-23,2024-04-09,Complex,,W159,2026-01-14
CC-2025-90594,Weybridge,2025-04-12,2025-09-06,Appeal,Low,W166,2026-01-14
CC-2024-90537,Weybridge,2024-11-28,2025-01-03,Standard,Low,W112,2026-01-14
CC-2023-18481,Calder Central,2023-09-22,2023-10-30,Review,,W117,2026-01-14
CC-2023-19601,Northgate,2023-10-15,2023-12-10,Complex,,W201,2026-01-14
CC-2025-19880,Calder Central,2025-03-22,2025-04-17,Standard,Medium,W128,2026-01-14
CC-2025-90774,Northgate,2025-10-22,2025-11-06,Expedited,Medium,W234,2026-01-14
CC-2025-90110,Calder Central,2025-07-06,2025-07-27,Standard,Medium,W151,2026-01-14
CC-2023-15702,Northgate,2023-12-30,2024-01-22,Expedited,,W110,2026-01-14
CC-2025-13904,Calder Central,2025-06-06,2025-07-07,Standard,Medium,W125,2026-01-14
CC-2025-90638,Weybridge,2025-05-23,2025-08-09,Standard,High,W103,2026-01-14
CC-2025-13136,Weybridge,2025-03-02,2025-04-05,Expedited,Low,W233,2026-01-14
CC-2025-21059,Weybridge,2025-03-21,2025-04-21,Standard,Medium,W139,2026-01-14
CC-2025-21710,Weybridge,2025-03-12,2025-04-08,Standard,Low,W163,2026-01-14
CC-2025-15342,Weybridge,2025-11-18,,Standard,Low,W191,2026-01-14
CC-2023-15051,Weybridge,2023-09-23,2023-11-04,Standard,,W190,2026-01-14
CC-2023-17010,Northgate,2023-07-11,2023-08-11,Standard,,W153,2026-01-14
CC-2024-90731,Northgate,2024-05-07,2024-06-20,Standard,High,W251,2026-01-14
CC-2025-90082,Northgate,2025-03-10,2025-04-20,Complex,High,W260,2026-01-14
CC-2025-14221,Calder Central,2025-05-22,2025-06-11,Standard,Medium,W140,2026-01-14
CC-2024-22020,Weybridge,2024-04-02,2024-05-08,Review,Medium,W256,2026-01-14
CC-2025-12438,Weybridge,2025-01-20,2025-04-20,Standard,Medium,W175,2026-01-14
CC-2025-90232,Weybridge,2025-07-29,2025-10-31,Complex,Low,W235,2026-01-14
CC-2025-22731,Weybridge,2025-11-20,2025-12-23,Standard,Medium,W133,2026-01-14
CC-2024-18588,Calder Central,2024-04-09,2024-06-17,Complex,Low,W162,2026-01-14
CC-2025-90298,Weybridge,2025-12-23,,Complex,Low,W173,2026-01-14
CC-2025-11173,Weybridge,2025-01-25,,Standard,Medium,W180,2026-01-14
CC-2024-23817,Calder Central,2024-04-16,2024-05-18,Review,Medium,W141,2026-01-14
CC-2024-90047,Calder Central,2024-09-17,2024-10-10,Standard,High,W225,2026-01-14
CC-2024-20670,Calder Central,2024-08-15,2024-11-13,Complex,Medium,W106,2026-01-14
CC-2025-12743,Calder Central,2025-06-12,2025-06-30,Standard,Low,W133,2026-01-14
CC-2024-14423,Northgate,2024-03-12,2024-05-18,Complex,Medium,W154,2026-01-14
CC-2025-90499,Weybridge,2025-01-08,2025-04-15,Appeal,Medium,W158,2026-01-14
CC-2025-90003,Northgate,2025-10-18,,Complex,Medium,W207,2026-01-14
CC-2024-14475,Calder Central,2024-07-25,2024-08-29,Standard,Low,W126,2026-01-14
CC-2024-90717,Northgate,2024-08-27,2024-10-11,Review,Medium,W126,2026-01-14
CC-2025-17134,Weybridge,2025-10-28,,Complex,Low,W238,2026-01-14
CC-2025-90105,Weybridge,2025-08-16,2025-10-24,Standard,Low,W197,2026-01-14
CC-2024-23299,Calder Central,2024-07-12,2024-08-18,Standard,Medium,W168,2026-01-14
CC-2025-17062,Northgate,2025-02-12,2025-04-03,Complex,Low,W223,2026-01-14
CC-2024-20802,Weybridge,2024-03-30,2024-05-28,Standard,Low,W210,2026-01-14
CC-2023-17300,Calder Central,2023-10-04,2023-11-28,Standard,,W233,2026-01-14
CC-2025-19046,Northgate,2025-08-15,2025-10-23,Appeal,High,W197,2026-01-14
CC-2025-18425,Northgate,2025-07-01,2025-08-05,Review,Medium,W123,2026-01-14
CC-2024-90271,Northgate,2024-11-05,2025-01-21,Appeal,High,W197,2026-01-14
CC-2025-12378,Calder Central,2025-06-18,2025-07-16,Review,Low,W189,2026-01-14
CC-2024-13245,Weybridge,2024-07-27,2024-08-12,Expedited,Medium,W100,2026-01-14
CC-2025-90318,Northgate,2025-02-20,2025-04-03,Complex,Medium,W236,2026-01-14
CC-2024-17149,Calder Central,2024-01-30,2024-03-22,Complex,,W192,2026-01-14
CC-2025-10953,Weybridge,2025-04-01,2025-06-15,Standard,Medium,W189,2026-01-14
CC-2024-10433,Northgate,2024-07-11,2024-08-10,Standard,Medium,W134,2026-01-14
CC-2025-16727,Calder Central,2025-10-11,2025-10-28,Standard,Medium,W214,2026-01-14
CC-2023-14700,Calder Central,2023-10-23,2023-11-27,Standard,,W114,2026-01-14
CC-2024-90081,Weybridge,2024-01-25,2024-02-23,Standard,,W190,2026-01-14
CC-2024-90223,Weybridge,2024-02-18,2024-03-22,Standard,,W258,2026-01-14
CC-2025-12778,Calder Central,2025-08-28,2025-09-12,Standard,Low,W140,2026-01-14
CC-2025-90480,Northgate,2025-05-16,2025-10-02,Complex,Medium,W260,2026-01-14
CC-2025-90575,Northgate,2025-01-28,2025-04-19,Complex,Medium,W155,2026-01-14
CC-2025-22135,Northgate,2025-11-11,2025-12-07,Standard,Low,W189,2026-01-14
CC-2024-11931,Weybridge,2024-06-11,2024-07-04,Standard,Low,W221,2026-01-14
CC-2025-22397,Northgate,2025-03-19,2025-04-16,Standard,High,W248,2026-01-14
CC-2025-22767,Calder Central,2025-08-19,2025-09-16,Standard,Low,W168,2026-01-14
CC-2024-22972,Calder Central,2024-02-04,2024-03-14,Standard,,W245,2026-01-14
CC-2025-21874,Weybridge,2025-03-26,2025-07-22,Complex,Low,W216,2026-01-14
CC-2025-21730,Calder Central,2025-03-02,2025-03-28,Standard,High,W238,2026-01-14
CC-2024-15935,Northgate,2024-01-19,2024-02-28,Review,,W166,2026-01-14
CC-2024-11132,Calder Central,2024-08-16,2024-11-27,Complex,High,W113,2026-01-14
CC-2024-90682,Northgate,2024-03-22,2024-05-10,Standard,Low,W208,2026-01-14
CC-2024-11546,Northgate,2024-02-04,,Standard,,W151,2026-01-14
CC-2024-90519,Weybridge,2024-01-19,2024-02-17,Review,,W122,2026-01-14
CC-2025-22175,Calder Central,2025-12-31,,Complex,Low,W160,2026-01-14
CC-2025-90761,Weybridge,2025-04-10,2025-10-23,Complex,Low,W134,2026-01-14
CC-2025-17427,Calder Central,2025-08-23,2025-11-24,Standard,Low,W183,2026-01-14
CC-2025-18386,Weybridge,2025-01-17,2025-03-08,Standard,Low,W119,2026-01-14
CC-2023-15851,Weybridge,2023-12-20,2023-12-25,Expedited,,W215,2026-01-14
CC-2025-12359,Northgate,2025-05-23,2025-07-10,Appeal,Medium,W188,2026-01-14
CC-2024-90604,Calder Central,2024-07-19,2024-08-11,Standard,Low,W120,2026-01-14
CC-2025-19081,Weybridge,2025-02-12,2025-04-10,Standard,Medium,W172,2026-01-14
CC-2025-12016,Weybridge,2025-12-31,,Standard,Medium,W109,2026-01-14
CC-2024-18181,Weybridge,2024-07-17,2024-09-10,Appeal,Medium,W142,2026-01-14
CC-2025-20555,Northgate,2025-02-04,2025-03-08,Review,High,W229,2026-01-14
CC-2024-90365,Calder Central,2024-10-26,2024-11-30,Standard,High,W131,2026-01-14
CC-2025-90502,Northgate,2025-10-04,2025-10-22,Standard,Low,W104,2026-01-14
CC-2023-19648,Weybridge,2023-11-26,2023-12-31,Review,,W164,2026-01-14
CC-2023-17378,Calder Central,2023-07-21,2023-09-15,Appeal,,W166,2026-01-14
CC-2025-15559,Calder Central,2025-04-24,2025-07-07,Complex,Low,W257,2026-01-14
CC-2024-10740,Calder Central,2024-04-09,2024-06-06,Complex,Medium,W111,2026-01-14
CC-2025-14441,Northgate,2025-06-22,2025-07-08,Standard,Medium,W171,2026-01-14
CC-2024-19175,Northgate,2024-08-22,2024-09-30,Review,Medium,W244,2026-01-14
CC-2025-17435,Weybridge,2025-03-17,2025-10-24,Complex,Low,W246,2026-01-14
CC-2024-14529,Northgate,2024-06-10,2024-06-22,Review,Low,W136,2026-01-14
CC-2023-12229,Calder Central,2023-07-13,2023-07-31,Standard,,W218,2026-01-14
CC-2025-13467,Weybridge,2025-10-18,,Complex,Medium,W133,2026-01-14
CC-2023-18322,Weybridge,2023-09-03,2023-10-04,Standard,,W229,2026-01-14
CC-2024-21948,Northgate,2024-01-20,2024-02-24,Appeal,,W236,2026-01-14
CC-2024-15656,Calder Central,2024-12-10,2024-12-22,Standard,Low,W122,2026-01-14
CC-2023-10209,Northgate,2023-11-28,2023-12-11,Standard,,W190,2026-01-14
CC-2024-20082,Calder Central,2024-03-08,2024-05-01,Standard,High,W221,2026-01-14
CC-2024-14319,Weybridge,2024-10-07,2025-01-03,Standard,Medium,W241,2026-01-14
CC-2024-20352,Calder Central,2024-05-15,2024-10-22,Complex,High,W127,2026-01-14
CC-2024-11605,Weybridge,2024-01-25,2024-02-19,Appeal,,W121,2026-01-14
CC-2025-19549,Calder Central,2025-06-05,2025-07-13,Appeal,Low,W167,2026-01-14
CC-2025-10112,Weybridge,2025-10-31,2025-12-11,Standard,Medium,W210,2026-01-14
CC-2025-16202,Weybridge,2025-01-30,2025-03-28,Standard,Low,W161,2026-01-14
CC-2024-90531,Weybridge,2024-06-30,2024-07-21,Standard,High,W234,2026-01-14
CC-2025-16756,Weybridge,2025-12-06,,Appeal,Low,W121,2026-01-14
CC-2025-18316,Weybridge,2025-07-01,2025-08-17,Standard,Low,W196,2026-01-14
CC-2025-90261,Weybridge,2025-01-12,2025-02-18,Expedited,High,W162,2026-01-14
CC-2024-10358,Northgate,2024-04-01,2024-04-25,Complex,Medium,W247,2026-01-14
CC-2024-11306,Calder Central,2024-02-21,2024-05-03,Complex,,W223,2026-01-14
CC-2025-18579,Weybridge,2025-06-28,2025-08-28,Complex,High,W206,2026-01-14
CC-2025-12835,Northgate,2025-08-16,2025-08-22,Expedited,Medium,W168,2026-01-14
CC-2024-17735,Northgate,2024-03-12,,Standard,Low,W115,2026-01-14
CC-2024-11298,Calder Central,2024-11-21,2025-02-05,Complex,High,W124,2026-01-14
CC-2024-90485,Calder Central,2024-09-27,2024-10-15,Standard,Medium,W223,2026-01-14
CC-2023-20692,Weybridge,2023-11-08,,Complex,,W179,2026-01-14
CC-2024-16852,Northgate,2024-01-23,2024-05-01,Complex,,W219,2026-01-14
CC-2023-22811,Weybridge,2023-12-05,2024-02-14,Complex,,W171,2026-01-14
CC-2024-11642,Weybridge,2024-05-08,2024-11-24,Appeal,Low,W219,2026-01-14
CC-2023-14234,Weybridge,2023-11-21,2023-12-26,Standard,,W202,2026-01-14
CC-2025-14592,Weybridge,2025-06-16,2025-09-17,Standard,Low,W209,2026-01-14
CC-2025-90570,Calder Central,2025-10-02,2025-10-19,Expedited,Low,W248,2026-01-14
CC-2024-19474,Northgate,2024-10-15,2024-12-27,Complex,Low,W151,2026-01-14
CC-2023-15891,Calder Central,2023-12-09,2024-02-05,Complex,,W159,2026-01-14
